customer id,state,custome lifetime value,response,coverage,education,employment,gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,diff_days,new_feature,feature2
8355,3,8507.832473,0,0,1,1,0,56704,0,1,71,33,50,0,2,0,2,0,1,84.715044,0,1,3110.7538793333,0.00125212,2904.14
8356,3,23903.68234,0,0,3,4,0,0,1,1,74,12,72,1,2,1,5,1,1,355.2,0,1,3157.7538793333,7.40E+09,2.93E+03
8357,1,5360.557066,0,0,3,1,1,24254,1,1,68,11,84,0,5,1,5,3,0,326.4,0,1,3146.7538793333,0.00280366,1226.72
8358,1,29706.78459,0,1,0,4,1,0,1,2,128,15,37,0,2,1,4,0,0,1345.317161,3,1,3141.7538793333,1.28E+10,2.66E+03
8359,3,5431.213625,0,0,1,1,1,57125,1,0,68,13,99,0,3,0,0,0,0,326.4,0,2,3117.7538793333,0.00119037,2429.87
8360,2,9048.983447,1,0,3,4,1,0,1,1,119,9,8,0,3,1,4,1,3,571.2,4,1,3143.7538793333,1.19E+10,4.84E+02
8361,1,4359.74197,0,0,0,4,1,0,1,2,64,17,84,0,9,1,3,0,1,307.2,0,1,3143.7538793333,6.40E+09,6.84E+02
8362,3,2889.087654,0,0,1,1,0,72075,0,1,73,32,1,2,1,2,8,1,3,22.569825,0,1,3123.7538793333,0.00101283,2386.43
8363,0,3056.217296,0,1,3,1,0,34317,2,1,78,6,32,2,1,1,5,1,3,263.592181,5,1,3123.7538793333,0.00227293,2700.41
8364,3,13815.7802,0,2,1,1,0,96745,1,1,179,14,25,5,3,1,3,1,1,859.2,3,1,3164.7538793333,0.00185022,2040.6
8365,3,5116.727579,0,0,1,1,1,95427,1,2,65,2,85,0,5,1,3,0,2,442.808018,0,1,3161.7538793333,0.000681149,1042.44
8366,0,10033.28281,0,2,0,4,1,0,1,2,146,5,84,0,3,0,2,0,2,1404.845849,3,1,3129.7538793333,1.46E+10,3.86E+03
8367,2,2772.835753,0,0,1,1,1,30606,2,1,71,11,7,0,1,1,5,1,1,253.04739,5,1,3116.7538793333,0.00231981,1024.95
8368,3,2647.519741,1,0,1,1,1,37876,2,2,69,13,15,0,1,1,4,1,0,300.056383,0,1,3116.7538793333,0.00182173,1631.94
8369,1,4038.864803,0,0,0,4,0,0,1,1,110,17,59,0,1,1,5,1,2,528,3,1,3113.7538793333,1.10E+10,7.83E+03
8370,1,7781.89849,0,1,4,1,0,57474,2,0,97,21,44,0,3,1,5,0,0,280.037716,5,0,3120.7538793333,0.00168772,2008.32
8371,1,16473.16905,1,0,0,3,1,22828,1,1,106,11,54,0,2,1,4,0,0,508.8,3,1,3112.7538793333,0.00464342,3190.6
8372,3,5285.314179,0,0,3,1,0,65096,1,1,67,3,81,3,8,1,4,0,2,321.6,0,1,3153.7538793333,0.00102925,663.3
8373,3,3107.588649,0,1,0,4,1,0,0,1,88,1,66,0,1,1,4,1,0,87.135752,5,1,3113.7538793333,8.80E+09,5.81E+03
8374,0,5780.182197,1,0,3,1,1,51066,1,2,74,23,0,0,8,1,4,1,2,787.993313,0,1,3110.7538793333,0.00144911,114.251
8375,1,26939.51419,0,0,0,1,1,96866,2,0,113,26,88,1,2,1,4,0,0,377.385724,3,2,3152.7538793333,0.00116656,6252.31
8376,2,2329.459058,0,0,1,1,1,20934,1,1,61,14,35,1,1,1,5,1,1,292.8,0,2,3127.7538793333,0.00291392,2696.2
8377,2,4589.940596,0,2,4,1,1,32510,1,2,119,29,38,0,1,1,4,1,0,571.2,5,2,3157.7538793333,0.00366041,7401.8
8378,1,4428.031583,1,0,3,1,0,58577,2,1,110,6,62,0,1,1,5,0,0,303.872752,3,1,3138.7538793333,0.00187787,7176.13
8379,3,10881.77039,0,1,0,1,1,73268,0,1,137,30,35,0,3,1,5,2,0,41.139806,3,1,3130.7538793333,0.00186985,2954.62
8380,1,5412.696604,0,1,1,4,1,0,1,2,80,8,44,0,3,1,5,1,0,576,0,2,3145.7538793333,8.00E+09,1.19E+03
8381,3,8382.630118,1,0,3,3,1,19683,1,1,117,17,41,1,9,1,5,0,3,561.6,4,1,3132.7538793333,0.00594422,691.6
8382,2,4834.710493,1,0,1,1,0,38713,1,0,66,31,69,4,6,1,5,1,2,316.8,0,1,3136.7538793333,0.00170485,1047.2
8383,4,21710.27538,0,1,1,1,1,62370,0,1,94,4,10,2,2,0,0,1,2,32.00761,0,1,3110.7538793333,0.00150713,641.996
8384,1,2430.870824,0,0,3,1,0,28476,1,0,62,3,76,0,1,1,5,1,0,297.6,0,1,3119.7538793333,0.00217727,4600.4
8385,1,14651.6153,0,1,0,1,1,74915,2,1,122,13,17,0,2,1,4,2,1,393.151377,3,1,3161.7538793333,0.00162851,1633.42
8386,3,5073.282126,1,1,2,1,1,57709,1,1,125,10,26,0,1,1,4,1,1,600,3,1,3137.7538793333,0.00216604,3900
8387,3,5520.476175,0,0,0,1,1,94676,1,0,69,27,14,0,3,0,2,1,0,331.2,0,1,3165.7538793333,0.000728801,832.6
8388,0,6008.184526,0,1,0,1,1,43543,2,1,76,11,62,0,8,1,5,0,2,339.255348,5,1,3166.7538793333,0.0017454,651.093
8389,2,24543.19862,0,1,3,1,0,68297,1,2,212,6,42,3,2,0,2,1,2,1272.487601,1,1,3143.7538793333,0.00310409,4451.76
8390,3,2429.374554,0,0,0,1,1,74241,0,1,61,21,57,0,1,1,5,1,0,138.588291,5,1,3150.7538793333,0.000821648,4619.41
8391,0,3452.029549,0,1,1,1,0,61385,0,1,86,25,35,0,1,1,5,1,2,199.299449,0,1,3156.7538793333,0.00140099,4960.7
8392,3,4109.310394,0,0,0,4,1,0,1,2,62,0,23,0,8,1,5,0,0,446.4,5,0,3156.7538793333,6.20E+09,1.22E+02
8393,2,8714.922135,1,0,1,4,0,0,1,0,118,14,64,0,4,1,3,0,0,566.4,3,1,3115.7538793333,1.18E+10,2.16E+03
8394,3,8110.305608,0,2,1,1,1,52548,1,1,101,10,1,0,5,1,5,1,2,587.504777,0,1,3145.7538793333,0.00192205,104.699
8395,1,3669.83263,0,1,0,4,0,0,2,1,95,22,17,0,1,1,4,2,0,429.657692,0,1,3114.7538793333,9.50E+09,3.28E+03
8396,3,3893.305281,0,0,1,1,1,26605,1,1,100,33,13,0,1,1,3,2,2,933.330936,3,1,3146.7538793333,0.00375869,3666.67
8397,3,2496.476385,0,0,0,4,0,0,2,1,67,25,32,0,1,1,3,0,2,181.335364,0,1,3140.7538793333,6.70E+09,3.64E+03
8398,4,4629.970602,0,0,0,4,1,0,1,2,70,23,32,0,7,1,3,1,1,754.945216,0,0,3157.7538793333,7.00E+09,4.42E+02
8399,4,17684.65456,0,0,3,1,0,82667,1,2,64,5,65,1,2,2,6,0,1,307.2,5,1,3144.7538793333,0.00077419,2086.4
8400,3,15663.65604,0,1,0,1,0,31789,0,1,130,11,65,0,2,1,4,1,0,316.418786,3,2,3155.7538793333,0.00408946,4781.79
8401,3,4940.124252,0,0,0,4,0,0,1,2,71,10,85,0,3,0,2,0,0,551.569883,0,2,3123.7538793333,7.10E+09,2.06E+03
8402,1,2754.461855,0,0,3,1,0,25151,2,1,69,22,19,0,1,0,1,1,0,318.040989,0,1,3159.7538793333,0.00274343,2510.96
8403,0,2953.797658,0,1,0,4,1,0,2,1,87,25,6,2,1,1,4,1,3,414.190987,0,1,3134.7538793333,8.70E+09,2.28E+03
8404,1,6198.793072,0,1,1,2,1,24053,1,0,87,33,53,1,7,1,4,1,3,624.532492,0,1,3118.7538793333,0.00361701,979.638
8405,3,12176.00621,0,0,1,4,1,0,1,2,117,5,3,0,2,1,4,2,3,1373.258272,3,1,3115.7538793333,1.17E+10,-2.19E+02
8406,3,4035.009284,0,0,1,1,0,55407,2,1,101,30,68,1,1,1,5,2,0,275.341953,3,1,3163.7538793333,0.00182287,9622.66
8407,3,2954.387586,0,0,4,1,0,62461,0,1,73,15,7,0,1,1,3,1,0,129.267408,0,2,3159.7538793333,0.00116873,1476.73
8408,1,5204.64616,0,0,0,2,0,29406,1,1,68,33,79,0,6,1,5,0,0,326.4,0,1,3127.7538793333,0.00231245,1214.93
8409,3,8100.243093,0,0,2,1,1,89420,2,1,67,3,83,0,2,1,3,1,2,212.455137,0,1,3155.7538793333,0.000749273,2774.77
8410,1,4443.631711,0,1,3,4,0,0,1,1,121,7,69,0,1,1,4,0,0,644.269611,3,1,3112.7538793333,1.21E+10,8.55E+03
8411,4,7503.367741,0,1,1,1,1,52464,1,1,95,9,15,0,3,1,4,3,0,515.930856,0,1,3130.7538793333,0.00181077,588.023
8412,3,2548.509175,0,0,4,1,0,43731,2,1,64,35,12,2,1,2,8,2,3,162.461078,0,1,3124.7538793333,0.00146349,2845.54
8413,0,2473.368225,0,0,3,0,1,13449,1,2,68,28,13,0,1,1,4,0,0,326.4,0,0,3137.7538793333,0.00505614,2461.6
8414,0,32777.30467,0,0,0,4,1,0,1,1,115,3,22,0,2,1,4,0,2,552,3,2,3110.7538793333,1.15E+10,1.16E+03
8415,2,19228.46362,0,0,3,4,1,0,1,2,187,14,32,0,2,1,4,0,1,897.6,2,1,3112.7538793333,1.87E+10,3.85E+03
8416,3,4538.117454,0,0,1,1,1,49821,1,1,61,26,48,4,3,1,4,3,3,333.308611,0,2,3154.7538793333,0.00122438,1393.56
8417,1,7663.514373,0,0,0,1,0,34837,0,1,63,32,27,0,2,1,3,0,0,72.828431,0,1,3129.7538793333,0.00180842,1822.09
8418,3,4177.288153,0,2,1,1,0,44222,2,1,104,19,3,0,1,1,4,2,1,413.196371,0,1,3150.7538793333,0.00235177,1874.8
8419,1,11776.00378,0,1,4,1,0,58881,2,1,97,8,51,0,2,1,4,3,1,354.885018,0,1,3110.7538793333,0.00164739,2684.06
8420,3,3996.772165,0,0,1,1,0,46210,0,1,100,2,44,0,1,1,5,0,0,46.315771,3,1,3131.7538793333,0.00216403,4553.68
8421,3,5490.775023,0,0,0,1,0,49480,0,1,70,17,57,1,4,0,1,1,3,72.686545,0,1,3152.7538793333,0.00141471,1276.83
8422,0,12989.81806,0,0,0,4,1,0,1,2,65,16,3,0,2,1,5,0,3,312,0,1,3112.7538793333,6.50E+09,4.62E+02
8423,1,4599.759229,0,2,0,1,1,79284,0,2,117,9,59,1,1,2,7,2,0,156.452827,0,1,3109.7538793333,0.00147571,7799.55
8424,4,2351.878675,0,0,3,2,0,12928,1,2,64,12,74,0,1,1,5,0,0,307.2,0,1,3138.7538793333,0.0049505,5196.8
8425,3,2903.242245,0,0,3,1,1,20510,1,1,74,32,63,0,1,1,5,1,0,355.2,5,1,3157.7538793333,0.003608,6674.8
8426,1,3807.528493,0,2,1,4,1,0,1,2,115,16,89,0,1,0,1,0,0,828,0,1,3148.7538793333,1.15E+10,1.12E+04
8427,2,8310.704732,0,2,4,1,1,67541,0,1,104,10,45,0,6,1,5,3,0,203.886869,0,1,3138.7538793333,0.00153981,919.352
8428,3,8962.795984,0,0,0,1,1,97924,1,1,74,4,26,0,2,1,4,0,1,355.2,5,1,3122.7538793333,0.000755688,932.4
8429,0,12157.5413,0,1,3,1,1,40432,1,1,77,21,66,0,2,1,5,2,0,369.6,0,1,3160.7538793333,0.00190443,3164.7
8430,2,16460.07754,0,1,0,0,1,16869,1,0,222,28,57,0,3,1,4,0,2,1065.6,2,2,3127.7538793333,0.0131602,5934.8
8431,0,8788.532018,0,0,3,1,1,91171,1,1,110,3,64,0,8,1,4,1,0,771.39748,3,1,3157.7538793333,0.00120652,824.825
8432,3,5093.479191,0,0,3,4,1,0,0,1,71,12,55,0,3,1,5,1,2,150.878447,5,0,3155.7538793333,7.10E+09,1.54E+03
8433,0,5377.90796,0,0,3,1,1,34528,2,1,69,22,0,2,7,0,2,0,0,183.602763,0,0,3120.7538793333,0.00199838,190.628
8434,4,5635.746396,0,0,1,1,0,20303,1,1,71,24,84,0,3,0,2,0,1,340.8,0,2,3110.7538793333,0.00349702,2442.4
8435,3,3514.212939,0,1,0,1,0,73643,0,2,89,2,2,0,1,0,2,1,0,147.486454,0,1,3113.7538793333,0.00120853,208.514
8436,1,4386.277558,1,0,1,3,1,10621,1,2,67,28,22,0,5,1,5,0,0,321.6,0,1,3125.7538793333,0.00630826,605.68
8437,1,7294.5816,0,1,3,1,1,76407,1,1,91,22,85,0,9,1,4,0,0,436.8,0,1,3129.7538793333,0.00119099,1033.36
8438,0,2415.063816,0,0,3,4,1,0,1,2,71,20,4,0,1,1,5,1,2,511.2,0,1,3130.7538793333,7.10E+09,1.19E+03
8439,3,4693.751128,0,1,0,2,0,26607,1,1,122,3,73,0,1,1,4,0,0,585.6,3,1,3130.7538793333,0.00458526,8686.4
8440,3,7481.825592,0,1,1,1,1,61783,1,1,94,17,20,0,6,1,4,1,1,658.125874,0,2,3143.7538793333,0.00152145,469.979
8441,2,5953.352957,0,1,0,1,1,20283,1,0,77,7,17,0,3,1,3,1,1,369.6,5,1,3162.7538793333,0.00379628,492.8
8442,1,3890.964154,0,1,0,1,1,43578,0,1,98,5,46,0,1,1,3,1,0,105.662175,5,1,3166.7538793333,0.00224884,4892.34
8443,1,5352.218989,0,0,0,1,1,93606,1,0,67,23,44,0,3,1,5,1,1,321.6,0,2,3141.7538793333,0.000715766,1389.13
8444,1,8105.81483,0,0,3,3,1,17920,1,1,72,14,53,0,2,1,3,0,1,424.375364,0,1,3109.7538793333,0.00401786,2199.81
8445,1,3509.968806,0,1,1,1,1,51800,2,2,92,29,12,0,1,1,4,0,0,299.452532,0,1,3139.7538793333,0.00177606,3472.55
8446,3,8434.119038,0,0,1,1,0,27694,1,2,108,3,3,0,7,1,4,2,0,741.850171,3,2,3163.7538793333,0.00389976,-13.4072
8447,3,4254.620669,1,0,3,0,0,11904,1,2,61,34,11,2,3,1,3,0,3,292.8,5,2,3133.7538793333,0.00512433,817.4
8448,2,2839.945741,0,0,0,1,0,53444,2,0,72,10,67,1,1,1,4,0,1,315.703929,0,1,3160.7538793333,0.0013472,5228.3
8449,2,16473.16905,1,0,0,3,1,22828,1,1,106,11,54,0,2,1,4,0,0,508.8,3,1,3112.7538793333,0.00464342,3190.6
8450,3,31706.9251,0,1,0,1,1,50719,1,1,131,33,79,0,2,1,4,0,2,870.626907,3,2,3134.7538793333,0.00258286,6900.69
8451,1,2580.849899,1,0,1,1,1,46900,1,1,66,13,59,0,1,0,2,1,3,316.8,0,1,3127.7538793333,0.00140725,4435.2
8452,3,17622.1332,0,2,3,4,1,0,1,2,252,31,10,0,3,0,1,3,1,1814.4,2,1,3118.7538793333,2.52E+10,2.84E+03
8453,1,14435.67365,1,2,4,1,1,60880,0,1,119,25,89,0,2,1,4,0,0,109.906628,5,1,3141.7538793333,0.00195466,6728.05
8454,1,12731.95161,1,0,2,1,1,40870,1,1,105,3,56,0,2,1,3,0,0,504,3,0,3153.7538793333,0.00256912,2845.5
8455,3,2398.354197,0,0,1,0,1,14321,1,2,65,20,72,0,1,1,4,0,1,423.823547,0,1,3122.7538793333,0.00453879,5556.18
8456,0,6182.618843,0,1,3,2,1,20072,1,1,82,35,51,0,9,0,2,0,0,473.266879,0,1,3129.7538793333,0.00408529,730.97
8457,3,9431.376818,0,1,3,1,1,77365,0,0,79,4,35,0,2,1,4,1,0,2.823303,5,1,3115.7538793333,0.00102113,1539.09
8458,1,4651.28429,0,0,1,1,0,98475,1,1,115,8,22,0,1,1,3,1,3,552,3,1,3111.7538793333,0.00116781,2898
8459,4,12168.74492,1,0,0,3,1,14973,1,0,115,2,75,0,2,0,2,0,1,828,3,1,3131.7538793333,0.00768049,4013.5
8460,4,26122.12998,0,1,4,1,1,83385,1,0,131,26,77,2,2,1,5,2,3,704.337157,3,1,3160.7538793333,0.00157103,6394.33
8461,1,3237.305187,0,1,1,4,1,0,1,2,90,19,91,0,1,1,5,0,2,659.435886,0,1,3160.7538793333,9.00E+09,9.24E+03
8462,3,9416.474669,0,1,1,4,1,0,1,1,86,9,83,1,2,1,5,1,2,412.8,0,1,3116.7538793333,8.60E+09,3.75E+03
8463,0,2506.360995,0,0,1,4,1,0,1,2,73,8,19,0,1,1,4,1,3,525.6,0,2,3136.7538793333,7.30E+09,1.45E+03
8464,3,5272.005079,0,0,0,1,0,98110,2,1,65,3,77,0,8,0,1,0,1,176.287711,0,1,3117.7538793333,0.000662522,627.964
8465,1,5246.278375,1,0,0,1,0,28909,1,1,66,15,66,0,8,0,1,0,0,456.702735,5,1,3146.7538793333,0.00228303,611.162
8466,1,10611.56172,0,1,1,4,0,0,1,2,96,29,5,0,2,1,4,2,1,949.953253,0,2,3115.7538793333,9.60E+09,1.16E+03
8467,3,2249.874803,0,0,0,4,0,0,1,0,62,6,2,0,1,1,3,0,3,297.6,0,1,3114.7538793333,6.20E+09,1.98E+02
8468,1,2816.756002,0,0,0,1,1,42937,2,1,71,14,9,0,1,0,0,0,2,251.779842,5,2,3159.7538793333,0.00165359,1381.22
8469,1,4751.280948,0,0,4,1,1,30887,2,1,119,15,18,0,1,1,5,2,0,444.167713,3,0,3124.7538793333,0.00385275,3482.83
8470,3,28622.31443,0,1,1,1,1,35442,1,1,239,10,20,0,2,1,4,2,1,1147.2,1,2,3156.7538793333,0.00674341,3011.4
8471,2,8421.516848,0,2,3,1,0,95139,0,1,103,25,27,0,6,1,3,0,0,34.023132,0,1,3162.7538793333,0.00108263,886.996
8472,3,4660.399573,0,0,0,1,0,89834,0,1,116,24,11,0,1,0,2,0,1,43.15595,3,1,3133.7538793333,0.00129127,4016.84
8473,1,6843.848971,0,0,0,4,1,0,1,2,66,18,21,0,2,0,1,1,3,478.509797,5,1,3144.7538793333,6.60E+09,1.05E+03
8474,1,9223.987144,0,1,1,2,0,18814,1,2,122,20,94,0,3,1,4,1,1,585.6,4,1,3111.7538793333,0.00648453,4440.8
8475,1,4938.72766,0,0,1,1,1,82733,0,1,62,5,12,0,9,0,2,1,1,72.101019,0,1,3132.7538793333,0.000749399,109.1
8476,1,15114.40241,1,0,3,2,0,28513,1,1,100,4,22,1,2,1,4,1,2,480,3,1,3148.7538793333,0.00350717,1060
8477,4,5037.953998,0,0,3,4,1,0,1,1,68,28,23,1,9,1,4,2,3,326.4,0,1,3158.7538793333,6.80E+09,3.49E+02
8478,3,5097.318657,0,0,0,1,1,67233,2,1,63,10,26,0,3,1,5,2,2,246.693624,5,1,3114.7538793333,0.00093704,673.769
8479,3,8906.991433,0,1,1,1,1,58718,1,2,226,11,0,0,1,1,5,0,0,1084.8,1,1,3157.7538793333,0.0038489,1401.2
8480,1,22721.47396,0,0,4,0,1,21724,1,1,198,4,51,0,2,0,0,0,0,1505.230405,2,0,3156.7538793333,0.00911434,4692.38
8481,1,9095.15235,0,2,3,1,0,65103,1,1,115,29,41,4,3,1,5,1,1,552,0,2,3148.7538793333,0.00176643,2499.33
8482,1,4898.957331,0,0,3,1,0,55071,2,1,61,10,14,0,5,1,4,2,2,231.516063,0,1,3114.7538793333,0.00110766,246.497
8483,1,2916.380797,0,0,2,1,1,85817,0,1,72,0,31,0,1,1,3,3,0,154.987759,0,1,3133.7538793333,0.000838995,2077.01
8484,1,5729.855012,0,0,4,1,0,92254,2,1,70,7,94,0,7,0,2,2,2,245.593225,0,1,3121.7538793333,0.000758775,974.915
8485,1,12280.76661,1,2,1,1,1,88340,1,1,102,16,1,0,2,0,1,0,1,489.6,5,1,3166.7538793333,0.00115463,622.2
8486,1,2472.469209,1,0,1,1,0,63860,2,1,62,26,81,0,1,1,4,1,0,208.598246,0,1,3147.7538793333,0.000970874,6425.4
8487,1,4698.345864,0,1,3,2,0,26411,1,1,126,25,9,1,1,0,2,2,0,604.8,3,1,3158.7538793333,0.00477074,3679.2
8488,1,7950.178237,0,0,3,1,1,26189,1,2,69,6,42,0,2,1,4,2,0,331.2,0,2,3146.7538793333,0.00263469,1490.4
8489,1,3299.339339,0,1,1,1,1,66114,0,2,92,12,6,4,1,1,4,3,1,178.842061,0,1,3160.7538793333,0.00139154,1477.16
8490,1,7506.779365,0,2,1,1,1,49561,1,2,193,4,35,0,1,1,5,0,1,926.4,3,1,3111.7538793333,0.00389419,6600.6
8491,1,7123.694599,0,0,1,0,0,16139,1,1,62,19,69,0,2,1,5,0,1,297.6,0,0,3112.7538793333,0.00384163,2579.2
8492,1,8008.095994,0,0,3,1,1,63775,2,1,100,29,3,0,3,0,0,1,2,462.753151,3,2,3141.7538793333,0.00156801,912.416
8493,1,5318.89664,1,0,0,1,0,25134,1,1,67,3,0,0,6,1,5,1,2,321.6,0,2,3155.7538793333,0.00266571,-20.1
8494,1,5483.89085,0,0,0,1,1,87777,2,2,68,16,1,0,7,1,4,0,1,257.708912,5,1,3160.7538793333,0.00077469,128.327
8495,1,7244.497284,0,0,0,4,0,0,1,2,103,1,51,0,3,1,3,1,0,494.4,3,2,3151.7538793333,1.03E+10,1.62E+03
8496,1,15558.44195,0,0,0,1,0,62922,1,1,194,26,80,0,7,0,2,0,0,1121.633645,1,1,3165.7538793333,0.00308318,2777.48
8497,1,8945.689398,0,0,1,1,1,83761,0,1,112,16,70,0,8,0,1,0,3,270.227547,3,1,3161.7538793333,0.00133714,1170.22
8498,1,8441.667084,0,0,3,1,0,50801,0,1,72,25,21,3,2,1,4,1,0,43.419028,0,1,3123.7538793333,0.00141729,1634.29
8499,1,2798.834343,0,0,1,1,1,48675,1,0,71,26,62,1,1,0,2,0,3,340.8,0,1,3138.7538793333,0.00145865,5907.2
8500,1,7522.900704,0,0,3,1,1,55916,1,1,63,23,41,0,2,1,4,3,0,302.4,0,1,3141.7538793333,0.00112669,1864.8
8501,1,39033.08248,0,0,0,4,0,0,1,1,180,11,65,0,2,1,4,1,2,864,2,1,3140.7538793333,1.80E+10,6.41E+03
8502,1,2594.7935,0,0,3,1,0,30064,2,1,65,20,23,0,1,1,5,0,0,296.852419,5,0,3143.7538793333,0.00216205,2498.15
8503,1,8991.124186,0,1,3,4,1,0,1,2,127,29,25,0,4,1,5,1,2,1176.285998,4,0,3142.7538793333,1.27E+10,1.42E+03
8504,1,2332.095228,0,0,1,4,1,0,1,2,67,4,99,0,1,0,0,2,3,482.4,0,2,3115.7538793333,6.70E+09,6.42E+03
8505,1,9244.351881,0,1,2,2,0,12081,1,0,82,18,18,0,2,1,5,2,0,548.064933,5,1,3160.7538793333,0.00678752,1201.97
8506,1,6290.699249,0,1,0,4,1,0,1,2,95,11,23,0,5,1,4,0,1,684,5,1,3146.7538793333,9.50E+09,5.09E+02
8507,1,9880.097141,0,1,4,1,0,62326,0,1,122,8,53,0,8,1,3,0,0,96.00936,3,1,3159.7538793333,0.00195745,918.249
8508,1,11790.49617,1,0,1,3,1,25251,1,0,66,13,43,0,2,0,2,1,3,316.8,0,1,3164.7538793333,0.00261376,1689.6
8509,1,5477.206072,0,0,1,2,0,21289,1,1,71,15,98,0,3,0,1,1,1,340.8,0,0,3108.7538793333,0.00333506,2560.73
8510,1,4014.332715,0,1,4,1,0,54054,0,1,99,7,55,0,1,1,4,1,1,5.661684,0,1,3119.7538793333,0.0018315,6132.34
8511,1,3674.56826,0,1,1,1,0,84814,1,1,90,25,60,0,1,0,2,3,2,512.816507,0,1,3135.7538793333,0.00106115,7137.18
8512,1,4714.044733,0,0,3,1,0,46097,2,1,61,9,73,4,3,1,4,1,2,197.074966,0,0,3150.7538793333,0.0013233,1601.64
8513,1,2754.143877,0,0,1,1,0,58705,0,1,69,19,95,0,1,1,4,3,3,48.956424,5,1,3164.7538793333,0.00117537,7817.04
8514,1,40688.53442,0,0,3,1,0,37455,1,1,114,13,57,0,2,1,5,3,2,547.2,3,2,3117.7538793333,0.00304365,3716.4
8515,1,4563.859434,0,0,2,1,0,62010,1,1,112,2,51,0,1,1,5,1,0,537.6,3,1,3154.7538793333,0.00180616,5398.4
8516,1,7430.347681,0,1,1,1,1,61568,2,1,93,3,36,0,3,0,0,0,0,240.818954,0,1,3146.7538793333,0.00151052,1128.73
8517,1,2644.983484,0,0,0,1,1,90443,2,0,66,11,15,0,1,1,5,2,2,235.174197,5,1,3124.7538793333,0.000729741,1480.83
8518,1,26220.03266,0,1,3,1,1,24743,1,0,84,8,23,0,2,1,4,1,1,1008.03551,0,2,3152.7538793333,0.0033949,797.982
8519,1,2397.036098,1,0,3,3,0,22283,1,0,65,16,93,0,1,1,3,0,1,572.072106,0,1,3138.7538793333,0.00291702,6512.93
8520,1,5207.680496,0,0,0,1,1,74627,2,1,65,21,61,0,6,0,2,0,0,176.735323,0,1,3120.7538793333,0.000870998,858.877
8521,1,5907.078117,0,0,1,1,0,47306,0,1,74,8,18,0,3,0,1,3,1,97.723235,0,1,3149.7538793333,0.00156428,608.759
8522,1,27420.81318,0,0,1,4,1,0,1,1,112,23,20,0,2,1,4,2,1,537.6,3,1,3109.7538793333,1.12E+10,2.14E+03
8523,1,5044.857229,0,0,0,1,1,59292,2,1,64,14,92,0,4,0,2,1,2,218.491318,5,1,3143.7538793333,0.0010794,1641.38
8524,1,3090.13236,0,1,3,1,0,23970,0,1,77,13,19,0,1,1,4,1,2,43.959921,0,1,3150.7538793333,0.00321235,2420.04
8525,1,8514.394994,0,0,1,1,1,48428,2,1,72,8,5,1,2,1,4,1,2,223.728018,0,1,3141.7538793333,0.00148674,356.136
8526,1,20925.89544,0,0,3,1,0,44342,1,1,74,24,60,0,2,1,5,3,1,355.2,0,1,3165.7538793333,0.00166885,2930.4
8527,1,3515.456573,0,0,1,4,1,0,1,2,103,30,13,2,1,1,5,2,3,741.6,4,2,3115.7538793333,1.03E+10,3.69E+03
8528,1,17666.56543,0,0,0,4,0,0,1,2,74,6,92,0,2,0,0,0,3,355.2,5,0,3119.7538793333,7.40E+09,3.45E+03
8529,1,30313.30977,0,1,1,1,0,67117,2,2,85,10,38,0,2,1,5,3,3,329.423177,5,1,3145.7538793333,0.00126645,1875.29
8530,1,4726.869327,1,1,0,2,0,13037,1,1,124,28,49,0,1,1,4,1,0,839.348464,3,2,3157.7538793333,0.00951139,8708.65
8531,1,5284.509533,0,0,1,1,1,71960,0,2,67,12,40,0,9,1,3,1,2,151.495249,5,1,3111.7538793333,0.000931073,370.278
8532,1,2990.330995,0,0,3,1,0,73137,2,1,74,14,45,1,1,0,2,0,1,227.797105,0,1,3125.7538793333,0.0010118,4138.2
8533,1,3548.071725,0,1,1,4,1,0,2,1,96,10,77,0,1,0,1,0,1,446.122702,0,0,3132.7538793333,9.60E+09,7.91E+03
8534,1,6371.320461,0,1,1,1,1,23797,1,1,81,10,57,0,3,1,4,1,3,388.8,0,1,3163.7538793333,0.00340379,1679.4
8535,1,5372.351967,0,0,0,1,1,70286,0,1,67,16,66,0,3,0,2,1,3,130.143497,0,1,3123.7538793333,0.000953248,1787.95
8536,1,5165.202368,0,1,4,0,0,12904,1,1,132,17,31,0,1,1,4,0,0,633.6,3,1,3142.7538793333,0.0102294,5702.4
8537,1,8264.747863,0,0,3,1,0,42045,0,1,103,7,12,0,3,1,4,0,0,40.839965,3,1,3134.7538793333,0.00244976,638.72
8538,1,5193.770572,0,0,4,1,0,24948,2,1,65,3,51,0,4,1,5,1,1,280.352767,0,1,3151.7538793333,0.00260542,807.412
8539,1,8099.571213,0,0,1,0,1,25452,1,2,107,20,60,0,3,1,5,0,0,954.688499,4,1,3164.7538793333,0.00420399,2535.1
8540,1,8845.073706,0,0,3,1,0,95850,2,1,109,3,16,0,3,0,0,0,0,328.502498,4,1,3153.7538793333,0.00113719,580.833
8541,1,8295.977271,0,0,4,1,1,73556,2,0,104,31,4,0,9,1,5,0,0,497.684017,3,1,3113.7538793333,0.00141389,349.146
